id,vacancy_id,text,type_id
9855,23563376,"Доработка системы бюджетирования для организации:  Планирование: штатное расписание, статьи затрат на подрядчиков, выручка, фактические расходы + согласование бюджетов.",1
9856,23563376,"Контроллинг: заработная плата, статьи затрат (ТМЦ, подразделения и т.д.).",1
9857,23563376,Планируемые и фактические затраты.,1
9858,23563376,Анализ.,1
9859,23563376,"Планирование: штатное расписание, статьи затрат на подрядчиков, выручка, фактические расходы + согласование бюджетов.",1
9860,23563376,"Контроллинг: заработная плата, статьи затрат (ТМЦ, подразделения и т.д.).",1
9861,23563376,Планируемые и фактические затраты.,1
9862,23563376,Анализ.,1
9863,23563376,Опыт работы не менее 5 лет.,2
9864,23563376,Наличие портфолио с успешно реализованными проектами.,2
9865,23563376,Возможность получения рекомендаций от заказчиков.,2
9866,23563376,Способность самостоятельно реализовать проект.,2
9867,23563376,Наличие сертификата 1С.,2
9868,23563376,Развитые коммуникативные навыки в вопросах взаимодействия по реализации проекта.,2
9869,23563376,"Обязательность, ответственность.",2
9870,23563965,Администрирование 1С:Предприятие 8.х;,1
9871,23563965,"Поддержка работоспособности, осуществление мониторинга БД 1С;",1
9872,23563965,Резервное копирование БД 1С;,1
9873,23563965,Администрирование БД MSSQL;,1
9874,23563965,"Мониторинг производительности (блокировки, конфигурирование);",1
9875,23563965,Отладка и оптимизация программного кода;,1
9876,23563965,Взаимодействие с разработчиками БД для устранения проблем функционирования.,1
9877,23563965,Высшее образование (информационные технологии),2
9878,23563965,Знание СУБД (MS SQL);,2
9879,23563965,Навыки программирования в среде 1С;,2
9880,23563965,Знание типовых конфигураций 1С;,2
9881,23563965,Опыт работы и администрирования продуктов 1С от 2 лет.,2
9882,23572369,Разработка нового программного обеспечения (серверного и пользовательского уровня);,1
9883,23572369,"Поддержка существующего ПО (отладка, устранение неисправностей, доработка).",1
9884,23572369,"Знание языков программирования С/С++, Ассемблер (желательно);",2
9885,23572369,"Знание технологий WinAPI, включая DLL, Windows Services, COM, WinSock, SQL, Terminal Services;",2
9886,23572369,"Многопоточное программирование (понимание и применение основных механизмов синхронизации потоков, профилирование, отладка);",2
9887,23572369,"Знание библиотек STL, ATL, WTL,MFC (желательно);",2
9888,23572369,Уверенный пользователь Microsoft Visual Studio 2010;,2
9889,23572369,Наличие базовых знаний по системному администрированию серверных OC Microsoft с Window Server 2003 и новее;,2
9890,23572369,Технический английский (чтение и понимание англоязычных статей по программированию на указанных языках для Windows/MSDN и пр.,2
9891,23573921,Разработка и поддержка сайтов на Wordpress (в т.ч. мобильных версий),1
9892,23573921,Верстка существующих и новых макетов (Кроссбраузерная и адаптивная),1
9893,23573921,"Разработка/доработка функциональности шаблонов, модулей (плагинов), виджетов для WordPress;",1
9894,23573921,Высокий уровень ответственности,1
9895,23573921,"Работа с креативщиками, копирайтерами, дизайнерами, редакторами и маркетологами",1
9896,23573921,"WordPress, jQuery, HTML+CSS",2
9897,23573921,Front-end программирование,2
9898,23573921,Back-end программирование,2
9899,23573921,Навыки системного администрирования,2
9900,23573921,Опыт работы с Wordpress от 1 года,2
9901,23573921,Умение и желание разбираться в чужом коде,2
9902,23573921,Способность работы в коллективе,2
9903,23573921,Выполнение поставленных задач в сроки,2
9904,23578559,"проведение ручного, функционального тестирования web-приложений (примерно 40% рабочего времени)",1
9905,23578559,разработка и поддержание в актуальном состоянии тестовой документации (примерно 30% рабочего времени),1
9906,23578559,взаимодействие с проектной командой и участие в координации задач по тестированию (примерно 30% рабочего времени),1
9907,23578559,"понимание методов тестирования (функциональное, нагрузочное, модульное, регрессионное, системное)",2
9908,23578559,"опыт написания методик тестирования, проведение испытаний в соответствии с методикой, подготовка протоколов проведения испытаний",2
9909,23578559,"опыт тестирования web-приложений, понимание web-технологий",2
9910,23578559,понимание жизненного цикла разработки ПО,2
9911,23578893,разработка и поддержка веб-ресурсов,1
9912,23578893,огромное желание работать и развиваться;,2
9913,23578893,"знание PHP + JavaScript + HTML/CSS, и соответствующих инструментов разработки.",2
9914,23578893,"приветствуется знание C++/Java, TypeScript, React/Angular2 и других технологий и библиотек;",2
9915,23578893,"понимание принципов работы БД, опыт работы с СУБД;",2
9916,23578893,умение решать поставленные задачи самостоятельно или с помощью интернета.,2
9917,23582490,Выполнение работ по администрированию БД Oracle;,1
9918,23582490,­­­­­­­Выполнение работ по администрированию MS SQL Server;,1
9919,23582490,­­­­­­­­­­­Автоматизация деятельности в части администрирования СУБД;,1
9920,23582490,"Анализ производительности СУБД, принятие мер и выработка рекомендаций по оптимизации производительности;",1
9921,23582490,"­­­­­­­­­­­­­­­Написание, поддержка актуальности эксплуатационной документации­.",1
9922,23582490,Высшее техническое образование;,2
9923,23582490,Глубокие знания и опыт работы с СУБД Oracle 12c …9i;,2
9924,23582490,"Знания и опыт работы с ASM, Data Guard, RMAN, DataPump, OEM, OUD, RAC;",2
9925,23582490,"Знания и опыт работы с TSM, NetBackup, Golden Gate, TTS, Exp, Imp, Opatch;",2
9926,23582490,Опыт работы с высоконагруженными системами 24x7;,2
9927,23582490,"Решение проблем производительности, оптимизация критических задач;",2
9928,23582490,"Резервирование, восстановление, миграция и апгрейд и БД ORACLE;",2
9929,23582490,"Знание UNIX на уровне уверенного пользователя (AIX, Linux), опыт отладки скриптов;",2
9930,23582490,"Знание СУБД MS SQL 2005-2012, Sysbase ACE или желание изучать;",2
9931,23582490,Готовность в поддержке систем (удаленной) в внерабочее время (редко).,2
9932,23584641,отличные организаторские способности;,2
9933,23584641,пунктуальность в соблюдении договоренностей и сроков;,2
9934,23584641,"фокус на саморазвитии, быстрое изучение нового материала, системное мышление, способность эффективно передавать своё понимание другим людям;",2
9935,23584641,опыт в управлении проектами от 2-ух лет,2
9936,23584641,логическое мышление и умение работать на результат,2
9937,23584641,"ну а также знания и опыт общения с CRM, понимание технологий работы интернет-магазинов их развития и продвижения.",2
9938,23585259,Контроль работ по поиску площадок для размещения базовых станций;,1
9939,23585259,Контроль проведения обследований площадок для размещения объектов радиоподсистемы;,1
9940,23585259,"Сопровождение проектно-изыскательских работ, согласование и экспертиза проектной документации;",1
9941,23585259,Контроль оформления исходно-разрешительной документации;,1
9942,23585259,"Сопровождение строительно-монтажных работ, технический надзор и приемка объектов радиоподсистемы;",1
9943,23585259,Работа с базами данных по сети радиодоступа;,1
9944,23585259,"Контроль пуско-наладочных работ, приемка строительно-монтажных работ и оборудования радиоподсистемы;",1
9945,23585259,Оформление заявок на поставку основного и вспомогательного оборудования,1
9946,23585259,Оформление выдачи оборудования в монтаж и пр. складские операции,1
9947,23585259,"Высшее техническое образование,",2
9948,23585259,Опыт работы в сфере телекоммуникации,2
9949,23585259,"Знание законодательства в области предоставления услуг связи, строительства и эксплуатации объектов связи,",2
9950,23585259,"Знание основных принципов построения и работы сетей GSM, WCDMA и LTE,",2
9951,23585259,"Знание основных технологий функционирования систем сотовой связи,",2
9952,23585259,"Знание основных принципов планирования сети радиодоступа GSM, WCDMA и LTE,",2
9953,23585259,"Знание перспектив технического развития отрасли,",2
9954,23585259,"Способность к обучению, высокая работоспособность,",2
9955,23585259,"Коммуникабельность, открытость,",2
9956,23585259,"Допуск по здоровью к работам на высоте,",2
9957,23585259,Готовность к командировкам.,2
9958,23589751,"Участие в обследовании, описании и анализе бизнес-процессов по бух.учету и налогам Заказчиков и разработка дизайна решения на базе продуктов SAP В1;",1
9959,23589751,Участие в проекте локализации автоматизированной системы управления ресурсами предприятия SAP B1 под требования законодательства Республики Казахстан в области бухгалтерского и налогового учета;,1
9960,23589751,Разработка технических заданий на реализацию налоговой и финансовой отчетности;,1
9961,23589751,Тестирование реализованного функционала;,1
9962,23589751,Участие в процессе предоставления Заказчикам услуг по поддержке решений на базе программных продуктов SAP В1;,1
9963,23589751,Подготовка необходимой проектной документации в рамках проектов внедрения и поддержки решений на базе программных продуктов SAP В1;,1
9964,23589751,Разработка учебных материалов и проведение обучающих мероприятий в рамках проектов внедрения и поддержки решений на базе программных продуктов SAP В1;,1
9965,23589751,"Реализация проектов по доработке, адаптации и локализации решений на базе программных продуктов SAP В1 под требования налогового и бухгалтерского законодательства;",1
9966,23589751,Реализация проектов внедрения решений на базе программных продуктов SAP В1;,1
9967,23589751,Поддержка в актуальном состоянии знаний законодательства и стандартов в области бухгалтерского и налогового учета.,1
9968,23589751,Высшее экономическое (бух.учет и налоговый учет) и/или техническое образование;,2
9969,23589751,"Отличные знания и практический опыт в предметной области: бухгалтерский учет (КСБУ, МСФО), налоговый учет, учет ОС, логистика, производственный учет;",2
9970,23589751,"Опыт работы бухгалтером по налогам, методологом, консультантом от 5 лет (с системами: 1С, SAP);",2
9971,23589751,Хорошие знания и умения разработки и написания документации;,2
9972,23589751,"Хорошие знания, умения анализа и моделирования бизнес-процессов;",2
9973,23589751,Уверенный пользователь ПО MS Office;,2
9974,23589751,"Знание английского языка на уровне, достаточном для чтения технической документации.",2
9975,23590693,"Разработка ПО сетевого оборудования (коммутаторов, маршрутизаторов, межсетевых экранов), в том числе под управлением ОС Linux;",1
9976,23590693,Написание и отладка приложений;,1
9977,23590693,Написание/доработка и отладка драйверов на уровне ядра операционной системы;,1
9978,23590693,Разработка схем тестирования и документирование написанных приложений,1
9979,23590693,Высшее техническое образование;,2
9980,23590693,Уверенное знание языка С;,2
9981,23590693,Общее понимание сетевой модели OSI;,2
9982,23590693,Опыт разработки под Linux;,2
9983,23590693,Владение английским на уровне чтения технической документации;,2
9984,23590693,Умение разбираться в чужом коде;,2
9985,23590693,Умение работать в команде.,2
9986,23591056,"Code Review: проверять код T-SQL скриптов, которые пишутся разработчиками сайта",1
9987,23591056,"Deploy: проверять и накатывать изменения на бд, которые представляют собой автогенерируемые tsql-скрипты.",1
9988,23591056,Разработка на T-SQL,1
9989,23591056,"Upgrade: безопасное обновление программной части (service pack, release), а также выбор аппаратной составляющей для более качественной, надежной и стабильной работы системы",1
9990,23591056,"Backup-Restore: уметь настроить систему резервного копирования данных, а также восстановления рабочих данных на стейджинг серверах.",1
9991,23591056,"Performance, Monitoring: выбор средств мониторинга и логирования бд, проведение нагрузочного тестирования, выявления и устранения узких мест систем",1
9992,23591056,"Replication: выявлять и решать проблемы с репликацией (Merge между Спб и Мск, а также Transaction в одном ДЦ)",1
9993,23592133,Написание тест-кейсов и составление тест-планов;,1
9994,23592133,"Тестирование мобильных приложений (iOS, Android);",1
9995,23592133,Тестирование REST API;,1
9996,23592133,"Проведение приемочного, функционального, регрессионного тестирования;",1
9997,23592133,Взаимодействие с отделом разработки;,1
9998,23592133,Участие в развитии процессов QA.,1
9999,23592133,Знание основных методологий тестирования;,2
10000,23592133,"Опыт работы с инструментами тест-менеджмента (TestRail, Test Link, Zephyr);",2
10001,23592133,"Опыт работы с трекерами задач (JIRA, Redmine);",2
10002,23592133,"Понимание принципов работы REST API, взаимодействия клиент-серверных приложений;",2
10003,23592133,"Стремление к профессиональному развитию, внимательность к деталям.",2
10004,23592920,"Формирование планов развития в части решений управления производством и внедрение инноваций, в рамках реализации целевой архитектуры и в соответствии с целями Компании.",1
10005,23592920,"Разработка, согласование схем и описаний архитектуры решений управления производством;",1
10006,23592920,Разработка предложений по оптимизации решений управления производством;,1
10007,23592920,"Согласование бизнес-требований, проектных решений и интеграционных дизайнов по новым/действующим проектам, в части архитектуры решений управления производством;",1
10008,23592920,Контроль целостности и непротиворечивости решений управления производством;,1
10009,23592920,Контроль реализации проектов и приемка документации в части соблюдения требований к архитектуре решений управления производством;,1
10010,23592920,"Координация работы внешних подрядчиков в части архитектурного проектирования по задачам, включающим изменения решений управления производством.",1
10011,23592920,Высшее техническое образование;,2
10012,23592920,"Опыт работы архитектором/Руководителем группы/Ведущим консультантом решений управления производства, с использованием SAP PP, TORO от 5 лет.",2
10013,23592920,Знание SAP PP обязательно;,2
10014,23592920,Знание SAP ТОРО обязательно;,2
10015,23592920,Понимание основных проектных методологий;,2
10016,23592920,"Знание интеграционных интерфейсов/протоколов, в том числе с использованием SAP PI;",2
10017,23592920,Умение рисовать архитектуру решения и процессы в одной из нотаций.,2
10018,23595144,Проведение предпроектных обследований объектов Заказчиков.,1
10019,23595144,Разработка технической составляющей технико-коммерческих предложений.,1
10020,23595144,Разработка проектной/рабочей документации по системам безопасности.,1
10021,23595144,Внесение изменений в проектную/рабочую документацию.,1
10022,23595144,Разработка эксплуатационной документации.,1
10023,23595144,Формирование и своевременная актуализация базы проектной документации по реализуемым отделом объектах.,1
10024,23595144,"Высшее техническое образование: ЯГТУ, спец.",2
10025,23595144,"Автоматизация технологических процессов и производств, Информационные системы и технологии, ЯрГУ: Физика, Радиофизика и электроника, Микроэлектроника и полупроводниковые приборы, Телекоммуникации, Сети связи и системы коммутации, Радиотехника, РГАТА: Промышленная электроника, Электроника и микроэлектроника, Проектирование и технология радиоэлектронных средств, Проектирование и технология электронных средств, Вычислительные машины, комплексы, системы и сети.",2
10026,23595144,Другие ВУЗы РФ с аналогичными специальностями.,2
10027,23595144,Умение настроить коммуникации с техническим специалистом заказчика.,2
10028,23595144,Уверенное владение AutoCAD.,2
10029,23595144,"Опыт работы от 2 лет в компании, занимающейся построением системам безопасности или другими слаботочными системами.",2
10030,23595578,"диагностика, локализация и устранение аварийных ситуаций на объектах радиоподсистемы",1
10031,23595578,"проведение технического обслуживания базовых станций (радиоподсистемы, инфраструктура, системы кондиционирование, сигнализации)",1
10032,23595578,"проведение работ по монтажу/демонтажу оборудования, в том числе на антенных опорах",1
10033,23595578,ведение отчетности по работам и эксплуатационно-технической документации,1
10034,23595578,"контроль, оценка и приемка работ подрядных организаций по ремонту и обслуживанию объектов радиоподсистемы",1
10035,23595578,управление служебным автомобилем,1
10036,23595578,Основные требования:,2
10037,23595578,высшее техническое образование либо средне-специальное техническое образование и стаж работы в телекоммуникационных компаниях не менее 2 лет.,2
10038,23595578,водительские права категории В,2
10039,23595578,отсутствие медицинских противопоказаний к работе на высоте (в том числе 100% зрение),2
10040,23595578,Должен знать:,2
10041,23595578,"профильное законодательство в области связи, предоставления услуг;",2
10042,23595578,"нормативные документы Правительства РФ, отраслевых органов, регламентирующие строительство и эксплуатацию объектов связи;",2
10043,23595578,"основы принципов построения и работы сети GSM, WCDMA, LTE;",2
10044,23595578,основные технологии функционирования систем сотовой и фиксированной связи;,2
10045,23595578,основы технической эксплуатации радиоэлектронного оборудования;,2
10046,23595578,английский язык в рамках работы с технической документацией;,2
10047,23595578,Стабильная заработная плата и система премирования,2
10048,23595578,"Возможность ротации и перспектива карьерного роста внутри всей компании, представленной в пяти странах,",2
10049,23595578,Профессиональное обучение и личностное развитие;,2
10050,23595578,Оформление и предоставление гарантий согласно ТК РФ (официальное трудоустройство),2
10051,23595578,Наш социальный пакет включает:,2
10052,23595578,Полис ДМС и страхование жизни от несчастных случаев,2
10053,23595578,"Служебную мобильную связь всем сотрудникам, а также подключение родственников к льготному тарифному плану МТС.",2
10054,23595578,Материальную помощь,2
10055,23595578,Компенсацию занятий спортом или фитнесом,2
10056,23595578,Доплату по больничному листу,2
10057,23595578,Компенсацию затрат при переезде на работу в другую местность в рамках компании,2
10058,23595578,"Страховые отчисления в фонды в полном объеме,",2
10059,23595578,"Компенсацию проезда в отпуск один раз в два года сотруднику, несовершеннолетним детям, неработающим супругам",2
10060,23595863,Образование: высшее бухгалтерское / экономическое или связанное с информатикой.,2
10061,23595863,"ОБЯЗАТЕЛЕН ОПЫТ РАБОТЫ В ПРОГРАММАХ 1С В КАЧЕСТВЕ УВЕРЕННОГО ПОЛЬЗОВАТЕЛЯ, ЗНАНИЕ ПЛАТФОРМЫ 1С ПРЕДПРИЯТИЕ 8.3.;",2
10062,23595863,"Знание участков бухгалтерского учета (кроме расчета заработной платы) на уровне не ниже заместителя главного бухгалтера, системный подход к бухгалтерскому учету.",2
10063,23595863,"Свободное владение компьютерными технологиями, интерес к этой сфере.",2
10064,23595863,Аналитический склад ума;,2
10065,23595863,"Личные качества:ответственность, коммуникабельность, инициативность, нацеленность на результат, способность работать в команде.",2
10066,23595863,Готовность к работе с финансовой отчетностью и данными.,2
10067,23595863,Готовность к обучению функционала финансового менеджера.,2
10068,23597373,Работа над текущими и новыми проектами,1
10069,23597373,Высшее образование,2
10070,23597373,"Твердое знание С++, COM/DCOM и ATL;",2
10071,23597373,NET Framework,2
10072,23597373,Знание платформы Windows,2
10073,23597373,Знание крипто-алгоритмов,2
10074,23597373,Умение работать в команде,2
10075,23597373,"Опыт работы с Git, Jira",2
10076,23597373,Опыт программирования микроконтроллеров приветствуется,2
10077,23597373,Английски язык средний уровень и выше,2
10078,23597373,"Как преимущество - опыт разработки приложения под ARM архитектуру, опыт работы со смарт-картами",2
10079,23598125,"Выявление, сбор, анализ, согласование и документирование требований к банковскому прикладному программному обеспечению (ПО).",1
10080,23598125,Разработка и согласование технических заданий для программистов.,1
10081,23598125,Участие в тестировании и внедрении банковского прикладного ПО.,1
10082,23598125,"Участие в исправлении сбоев, выявленных ошибок при эксплуатации ПО.",1
10083,23598125,Разработка инструкций по эксплуатации ПО.,1
10084,23598125,Консультационная поддержка пользователей ПО.,1
10085,23598125,"Высшее образование (техническое, инженерно-экономическое).",2
10086,23598125,"Опыт работы в области анализа, внедрения и поддержки программного обеспечения (желательно для финансовых организаций).",2
10087,23598125,"Опыт описания требований к ПО, оформления технических заданий.",2
10088,23598125,Опыт работы с СУБД.,2
10089,23598125,Желательно знание SQL.,2
10090,23598125,"Опыт разработки пользовательской документации (руководства, инструкции, памятки).",2
10091,23600023,"Участие в разработке и техническом проектировании изделий (анализ требований, разработка технических решений, подготовка спецификаций для заказа аппаратных средств и программного обеспечения);",1
10092,23600023,"Установка и конфигурирование операционных систем, системного и специального программного обеспечения;",1
10093,23600023,Установка и конфигурирование сетевого оборудования;,1
10094,23600023,Участие в тестировании специального программного обеспечения и аппаратных средств на стенде компании;,1
10095,23600023,"Осуществление пуско-наладочных работ, ввода в эксплуатацию и технической поддержки изделий на объектах Заказчика;",1
10096,23603230,"Обследование ИТ-инфраструктуры на объектах внедрения автоматизированных систем, планирование и подготовка внедрения;",1
10097,23603230,Участие в формировании функциональных и технических требований к автоматизированным системам;,1
10098,23603230,"Взаимодействие с командой разработки (разработчики, тестировщики и архитекторы) по проектным вопросам и задачам;",1
10099,23603230,"Помощь в выстраивании цепочки процессов от разработки до разворачивания готового решения с применением технологий: Jenkins, Ansible/Puppet, Docker и др.",1
10100,23603230,Выполнение работ по развертыванию систем по управлению доступом:,1
10101,23606322,"У проекта был азиатский старт, он запущен и уже зарабатывает.",1
10102,23606322,"Смелые планы: мы двигаем PayPal на рынках, где его продукт не консистентен, а это довольно много локальных рынков в Азии и Африке.",1
10103,23606322,"В октябре мы открыли офис разработки в Москве, собираем вместе и растим собственную продуктовую и техническую команду.",1
10104,23606322,"Пересматриваем текущие решения, беремся значительно развивать функционал, масштабируем решения.",1
10105,23606322,Со сбором команды у нас начинается активнейшая стадия развития проекта и разработки.,1
10106,23613322,Разработка frontend части CRM (angular);,1
10107,23613322,Поддержка существующих проектов на angularJs;,1
10108,23613322,Сode review;,1
10109,23613322,Разработка новых проектов;,1
10110,23613322,"Активное взаимодействие с IT-командой (разных профилей), совместное решение задач.",1
10111,23613322,Опыт разработки SPA;,2
10112,23613322,"Уверенные знания JavaScript (ECMAScript 5/6), TypeScript, HTML5, CSS3, Bootstap, Angular, AngularJs, npm;",2
10113,23613322,Сборщик проектов Gulp / Webpack;,2
10114,23613322,Понимание ООП и паттернов проектирования;,2
10115,23613322,Опыт работы с системами контроля версий SVN / GIT;,2
10116,23613322,"Приветствуется опыт работы с *nix, Node.JS, JQuery, PHP, Zend Framework, Socket.Io, sipML, Asterisk.",2
10117,23617459,Должен знать:  работу с комплектующими ПК и работу с программными обеспечениями. автоматизированные информационные системы.,2
10118,23617459,Работа в локальных сетях.  ,2
10119,23617459,работу с комплектующими ПК и работу с программными обеспечениями.,2
10120,23617459,автоматизированные информационные системы.,2
10121,23617459,Работа в локальных сетях.,2
10122,23618123,создание и редактирование описаний для магазинов и купонов;,1
10123,23618123,проверка актуальности представленных купонов;,1
10124,23618123,поиск акций и проверка новых купонов;,1
10125,23618123,поддержание актуальности информации о магазине;,1
10126,23618123,обработка текстовой и графической информации;,1
10127,23618123,"ведение сопутствующих баз данных (ввод новой информации, корректировка имеющихся данных); и др.",1
10128,23618161,Диплом о высшем образовании (специальность математика/программирование),2
10129,23618161,"Уверенное владение: C#, ASP.NET, MSSQL",2
10130,23618161,Знание принципов ООП,2
10131,23618161,"Опыт работы с web-services SOAP, REST",2
10132,23618161,Уверенная работа в MS Visual Studio (не ниже 13 версии),2
10133,23618161,Желательно опыт работ в системе контроля версий (Git),2
10134,23618161,"Системность, высокая обучаемость",2
10135,23618161,Приветствуем тягу к знаниям в области машинного обучения и искусственного интеллекта.,2
10136,23618610,Управление тендерными процессами:,1
10137,23618610,Обязателен опыт в закупках телеком оборудования ,2
10138,23618610,Высшее образование,2
10139,23618610,Знание ПК и офисных программ,2
10140,23619453,"Администрирование СУБД SQL в том числе:- Администрирование и поддержка процедур обмена данными между системами;- Установка и настройка полного пакета ПО сервера СУБД MS SQL;- создание копий БД/восстановление/экспорт-импорт;- установка патчей на приложения;- решение типовых задач с тестовыми и производственными средами;Создание и поддержка непроизводственных сред, прикладного ПО.",1
10141,23619453,Высшее образование (техническое);,2
10142,23619453,"Опыт работы в аналогичной должности - не менее 2-х лет, в банковской сфере - как преимущество;",2
10143,23619453,"Знание SQL, Практическое создание баз данных и использование MS SQL команд;",2
10144,23619453,Знание PL/SQL;,2
10145,23619453,Желателен опыт работы с Oracle WebLogic;,2
10146,23619453,Желателен опыт администрирования PostgreSQL;,2
10147,23619453,Опыт администрирование БД Oracle под ОС unix и/или linux;,2
10148,23619453,Желателен опыт в администрировании WebSphere MQ/Sybase/AIX/DB2/IBMi (AS400).,2
10149,23619831,"Подготовка технических решений по системам СКС, ВОЛС;",1
10150,23619831,"Разработка документации стадий П, РП, ИД по закрепленным объектам, в ПО МS Visio, AutoCad;",1
10151,23619831,"Согласование документации с заинтересованными лицами (заказчик, надзорные органы, собственники зданий и т.п.);",1
10152,23619831,Авторский надзор (приемка выполнения строительно-монтажных работ).,1
10153,23619831,"Знание программных продуктов MS Office (Visio, Word, Excel), AutoCad;",2
10154,23619831,"Знание норм и правил проектирования кабельных линий (ГОСТ, ПУЭ, СНиП);",2
10155,23621743,Опыт разработки проектной и технической документации в сфере ИТ.,2
10156,23621743,Знание ГОСТ 19/34 группы.,2
10157,23629494,"поддержка и сопровождение пользователей по модулям SAP FI, CO, FI-AA, SD, MM (консультирование, решение инцидентов, ведение основных данных, обучение пользователей);",1
10158,23629494,разработка и актуализация инструкций и другой проектной документации;,1
10159,23629494,тестирование функциональности системы;,1
10160,23629494,сопровождение системы SAP ERP.,1
10161,23629494,высшее образование по профилю деятельности;,2
10162,23629494,опыт работы по профилю деятельности не менее 2-х лет;,2
10163,23629494,"навыки конфигурирования и настройки в одном из модулей SAP ERP (FI,CO, MM, SD, FI-AA);",2
10164,23629494,"знание интеграционных аспектов, SAP PI;",2
10165,23629494,опыт работы с пользовательскими транзакциями и отчетами;,2
10166,23629494,опыт разработки проектной документации;,2
10167,23629494,глубокое понимание бизнес-процессов по своему направлению и возможности их реализации в системе SAP;,2
10168,23629494,"опыт работы на руководящей должности, умение распределять задачи внутри отдела;",2
10169,23629494,навыки планирования и организации своей работы;,2
10170,23629494,"сильные аналитические навыки, способность анализировать информацию;",2
